"","GSM3618686","GSM3618687","GSM3618688","GSM3618689","GSM3618690","GSM3618691","GSM3618692","GSM3618693"
"27395_at",0.655448933834691,0.686270262075201,0.689414705716233,0.638030735066514,0.674678205500434,0.588981029289709,0.681805975070377,0.545337834869179
"27397_at",0.265666691145429,0.355403930500331,0.312331125430922,0.339873544055903,0.301640329469582,0.25170546683601,0.26594716697118,0.25680006715596
"27398_at",-0.214248254143021,-0.2439513285783,-0.277360323969153,-0.17584082579702,-0.207730551577166,-0.30648574267556,-0.409515842078803,-0.280632640659985
"27399_at",-0.0657279586532158,-0.00893304419414782,-0.0521005041418404,-0.024531495594062,-0.0113286760537396,0.0481747651619631,-0.0822513547374897,-0.0808712542000935
"27400_at",1.3623500198693,1.18553083138681,0.870933082135933,1.28706412312974,1.13891010815816,0.905410311512597,1.01276432615279,1.27968801584306
"27401_at",-2.11519029871793,-2.11201836081078,-3.41422970852518,-2.20789732703256,-2.56934034083489,-2.90086876247318,-2.39869796599268,-1.9397825364162
"27402_at",-0.326221392756872,-0.258868787383448,-0.297563032510889,-0.283297975445122,-0.326982061336974,-0.392094159643903,-0.564792478337012,-0.204781304036872
"27403_at",-3.47649998029602,-3.64176599521747,-4.2252779675422,-3.39750860881571,-3.76105172409443,-3.30800871878835,-3.31694111839873,-3.45750645425681
"27404_at",-0.106297569244229,-0.210660835995415,-0.186938249149233,-0.140100891991004,0.0102328240503777,-0.0407339875165544,-0.210074353510538,-0.346233953478533
"27405_at",-3.51322592920052,-2.92008733342278,-3.31142843108737,-2.12241837744631,-2.24834601845794,-1.83116275174532,-2.91878748803541,-3.882904008886
"27406_at",0.268896947220044,0.339303363993604,0.372263146260811,0.321704268204244,0.337994413608264,0.378925109198339,0.208435557628259,0.231039490900405
"27407_at",0.0292923608218571,0.134416632178015,0.0407114580083691,0.101947404666456,0.099433546940408,0.047118703784622,0.0241988679329771,0.0854608877035259
"27409_at",0.848988779028258,0.813270468549333,0.689682384273925,0.822276728288774,0.760864925700731,0.741080250448007,0.724378631865033,0.822983787120378
"27410_at",-0.0589669061819484,-0.107895953019496,-0.230824469980886,-0.0607179410868777,-0.0708323266479882,-0.0249906942625693,-0.0840871769297275,-0.061208443666337
"27411_at",NA,NA,NA,NA,NA,NA,NA,NA
"27412_at",NA,-4.14465856112651,-4.15036827318722,-4.54587320561579,-6.93025855190996,-5.16791720399844,NA,NA
"27413_at",1.1553096598116,0.975439177393612,0.962680368636173,1.10844746281471,1.13544388057449,1.12845034462599,1.1471048819156,1.19445845098873
"27414_at",-3.18555636330167,-3.32521642337769,-3.19973053990977,-2.9416794475495,-3.7959528410192,-3.30361406936191,-6.19832471894098,-3.03467499258793
"27416_at",NA,NA,NA,NA,NA,NA,NA,NA
"27418_at",0.691934158525851,0.732713653924409,0.726400052667028,0.747954747844564,0.713348882387938,0.722301100137332,0.665695849796493,0.719992101036026
"27419_at",-0.498980496680621,-0.3540993858699,-0.456747697713434,-0.381000587766286,-0.274681293298474,-0.415107158124276,-0.671700465254357,-0.65812707764249
"27421_at",-0.161284850404895,-0.0372749312729184,-0.160755921634552,0.0345165168886365,0.0371137074278834,-0.0447564282333069,-0.128741012132647,-0.271577175222452
"27426_at",-0.22614927125701,-0.285334339268022,-0.269963609172381,-0.116470228854632,-0.164999478226855,-0.377105825579952,-0.284724809795974,-0.381123847900542
"27428_at",-2.74001518101826,-1.96936701340537,-2.22819006715834,-1.86720075005064,-2.47890380534903,-2.47109934619345,-2.28621951199887,-2.31042056245194
"27494_at",-2.09964931087065,-2.12826077170269,-2.11758431303448,-2.03134606485141,-2.4664902662198,-1.99077883291028,-2.15132448749449,-1.64605802867179
"27528_at",-1.28688275852922,-1.5316420560774,-1.70851636037039,-1.2965866097525,-1.45308537918409,-2.12538394661749,-2.08212033356359,-2.10382893292003
"27632_at",-1.09592322137193,-1.03224068883852,-0.850951655465075,-0.990480136085068,-0.875191628079033,-0.964934426973982,-0.979721595215271,-1.19634557907086
"27660_at",-2.28817123376146,-2.09541492256749,-2.48163398600999,-2.46534683058676,-2.42460816641917,-2.36912086549211,-3.02591376350961,-2.38164619655924
"276742_at",-7.34405378990456,NA,NA,NA,NA,NA,NA,NA
"276770_at",0.141326580859709,0.0959561528659362,0.110818667514094,0.0853427928843648,0.033829173447656,-0.0158638046901724,0.192555500931497,0.0477920378993854
"27681_at",-0.607213650592868,-0.662085498501035,-0.568619185213902,-0.5841689518007,-0.601745049901115,-0.670391491619632,-0.649957582448326,-0.658247367870309
"276829_at",NA,NA,NA,NA,NA,-7.20691169014217,NA,NA
"276846_at",-0.406518306009454,-0.254717442187474,-0.243841586500705,-0.17193187962377,-0.298966594303116,-0.391683433341292,-0.367751001326416,-0.585955015888052
"276852_at",-3.12770013466664,-3.32556474588125,-3.90525733650111,-3.8652069226346,-2.7734074757252,-2.54771175446777,-3.57855095312786,-3.19655427914649
"276865_at",-2.72663942246625,-4.9869162100813,-3.06605560220316,-3.24293239087528,NA,NA,-2.42103750472761,-2.21184489786112
"276891_at",-1.10374353588778,-0.881875350816482,-1.12990326206017,-0.595981023901243,-1.1150670391486,-0.705171425071705,-1.32119146976466,-1.29684879986388
"276905_at",-2.75255824690359,-2.39998891178162,-2.91278806421567,-2.10310557766958,-2.19857672367528,-2.87090315845672,-2.50125854637268,-2.54997804222935
"276919_at",-1.77424297214096,-1.89184433149711,-2.01103778411857,-2.15273169732953,-1.9054939802059,-2.06218563251623,-2.33528042779664,-1.81365659564787
"276920_at",NA,NA,NA,NA,NA,NA,NA,NA
"276950_at",NA,-4.47700255473708,-5.16139131707929,-4.37802167719709,-5.12117487258893,-4.41215213415478,NA,NA
"276952_at",NA,NA,NA,NA,NA,NA,NA,NA
"277010_at",-0.121981978812006,-0.0808584491064123,-0.0838300802902229,0.130561980224422,0.0952736383632703,0.178138391298508,-0.24548095661923,-0.368418484589031
"277089_at",NA,NA,NA,NA,NA,NA,NA,NA
"277146_at",-3.1568156835548,-2.9594128373528,-4.50273623468199,-4.79109787974662,-4.7599859143785,NA,-3.91165572889349,-3.15160475942636
"277154_at",-4.08914524828888,-4.88463455182843,-5.75256175672377,-3.99353093844727,-4.40611135056774,-3.97257325818515,-4.16627042574281,-3.90618374723828
"277203_at",NA,NA,NA,NA,NA,NA,NA,NA
"277225_at",-1.50493038639075,-1.48745414042753,-1.4954747050527,-1.46582301448718,-1.31471966311764,-1.52464248798049,-1.70437459074488,-1.15120070689576
"277250_at",-0.228046432650414,-0.299589604822632,-0.209837368464401,-0.286496774926732,-0.433578504883838,-0.32717992187542,-0.412631771285024,-0.319120944661379
"277328_at",NA,NA,NA,NA,NA,NA,NA,NA
"277333_at",-2.00252520532284,-2.11068131271085,-2.1834521552395,-2.10992858836202,-1.90343494023322,-2.62469425740696,-2.52387453500973,-2.09076208734623
"277343_at",NA,NA,NA,NA,NA,NA,NA,NA
"277345_at",NA,NA,NA,NA,NA,NA,NA,NA
"277353_at",NA,NA,NA,NA,NA,NA,NA,NA
"277360_at",-2.82537485556834,-2.57809642788923,-2.82441987785584,-1.87653613667817,-2.64559176752961,-2.55917516010152,-2.9027975843139,-2.59722327678094
"277396_at",NA,NA,NA,NA,NA,NA,NA,NA
"277414_at",-0.0230075200302448,-0.0887873028716511,-0.300017183364366,0.0155360697707279,-0.238026838327835,-0.0810025968945118,0.0709781048561646,-0.475088693977036
"277432_at",-5.98801951390962,-5.50078478467794,-4.16104491656717,-4.6575265938685,-4.03424257326045,-5.81599636388025,NA,-5.30133916193603
"277463_at",-0.437605556645971,-0.232600128372328,-0.313814285627635,-0.315474356306429,-0.414491042576702,-0.267946750656189,-0.368043570625454,-0.585880947938137
"277468_at",NA,NA,NA,NA,NA,NA,NA,NA
"277496_at",NA,NA,NA,NA,NA,NA,NA,NA
"277562_at",NA,NA,NA,NA,NA,NA,NA,NA
"27756_at",-1.75403278258075,-1.71947836026023,-1.82432314776776,-1.49347341259089,-1.3696586124416,-1.56018121169101,-1.72551977305892,-1.90571251571664
"277589_at",0.981176787778,0.97177851473126,0.922231061213985,0.932961801803101,0.950031661988559,0.977773278577608,0.853571295944277,0.9680039030615
"27762_at",NA,NA,NA,NA,NA,NA,NA,NA
"277667_at",NA,NA,NA,NA,NA,NA,NA,NA
"277692_at",-1.7571199282618,-1.9823161356611,-1.63876913729952,-1.98430967498959,-1.82580403469741,-1.60141095889602,-2.30878799849874,-1.66879525219175
"277743_at",-2.26302399307564,-1.74588334186041,-1.81359926306423,-2.04436108761061,-2.1992614317511,-1.83798989716686,-2.27390258739289,-1.72657348078787
"277744_at",NA,NA,NA,NA,NA,NA,NA,NA
"277753_at",1.45784692705559,1.51937460263836,1.49084772806446,1.47208298231345,1.48079902932057,1.36492553729512,1.40043273306046,1.48095891427219
"277773_at",NA,NA,NA,NA,NA,NA,NA,NA
"27784_at",-0.885889409725759,-0.737268149421332,-0.881503403269459,-0.769381186330592,-0.741121556464644,-0.756465646721172,-0.957023651227708,-0.623127805500441
"277854_at",-0.802891581878096,-0.91104393789246,-0.891006926274989,-0.819615991665294,-0.675953862318562,-0.800164802418372,-0.853217005329245,-0.737859762650315
"277898_at",-1.17502832280193,-0.778854755317215,-0.888261974894741,-0.792475011291596,-0.849199675968901,-1.11253238518332,-1.17284467345889,-1.24382855693453
"277899_at",NA,NA,NA,NA,NA,NA,NA,NA
"277935_at",NA,NA,NA,NA,NA,NA,NA,-9.6481398452653
"277939_at",-1.15541601356535,-1.12995592283537,-1.24637459527861,-0.96083708540002,-0.780617854101724,-0.882489344209286,-1.04506173874244,-1.24193518277235
"277973_at",NA,NA,NA,NA,NA,NA,NA,NA
"277978_at",NA,NA,-5.3088544270706,-5.95157300054925,NA,NA,NA,NA
"27801_at",-1.99698008202813,-1.74321492827322,-1.78187050851582,-1.61715731735186,-1.6996831962898,-1.70194535925541,-2.18759495133639,-2.28967829850155
"278097_at",NA,NA,NA,NA,NA,NA,NA,NA
"278174_at",NA,NA,NA,NA,NA,NA,NA,NA
"278180_at",1.00201385120483,1.03675929594678,1.0188660228064,1.12983624425835,0.977326268532207,1.09136907399721,0.96853405905343,1.00739725214598
"278203_at",NA,NA,NA,NA,NA,NA,NA,NA
"278240_at",-3.52362692352018,-3.53941738741191,-3.35308644451901,-5.29470840862339,-3.84180766326837,-5.03621486745887,-4.19653466490768,-3.29547496132691
"278255_at",NA,NA,NA,NA,-6.82260771103488,-4.28336225912334,-5.66169165587822,NA
"278279_at",-0.380176838680444,-0.421109254235579,-0.456003181052959,-0.399194124159356,-0.367763887149244,-0.492982422073977,-0.714833804636374,-0.887199361773971
"278304_at",-3.50918584985439,-3.46920267415135,-3.96739942892629,-4.03287113612688,-4.14115574434862,-2.96590053900727,-2.92815354426018,-2.76018479208012
"278507_at",NA,NA,NA,NA,NA,NA,NA,NA
"278676_at",-8.5512817637474,NA,NA,NA,NA,NA,-8.05667748896037,-4.41142855450204
"27878_at",-0.0914747685894939,-0.151178351320959,-0.0470214925647455,-0.070460030337008,-0.0876349224715244,-0.000982059295187052,-0.0790031761677259,0.0179878429972207
"278795_at",-4.88761562552182,NA,NA,NA,-5.55107490056152,NA,-7.36272343859877,NA
"27883_at",0.847071965226761,0.734309844953132,0.931391354341617,0.848995437280267,0.863060609452668,0.89576927631407,0.805770074943748,0.870468581995965
"27886_at",-0.715985978736753,-0.791356133185093,-0.639934868557748,-0.7810184593542,-0.772051708405265,-0.776743744617426,-0.861040031960703,-0.811168961914732
"279028_at",-3.49522360260845,-3.0858368357503,-2.6312842983681,-2.84198343150689,-2.69482437348321,-2.75455308418039,-2.89960291539591,-3.13065354453602
"279029_at",NA,NA,NA,NA,NA,NA,NA,NA
"279499_at",NA,NA,NA,NA,NA,NA,NA,NA
"279561_at",NA,NA,NA,NA,NA,NA,NA,NA
"279572_at",-2.29220397612613,-1.90080246454052,-1.90860240904719,-1.71836531117843,-1.69991686011183,-1.11982368138781,-1.785309281667,-2.17466415652831
"279618_at",NA,-5.8678791644516,-3.98946904510202,NA,-7.55875002218837,-3.75814572262416,NA,NA
"279653_at",NA,NA,NA,NA,NA,NA,NA,NA
"27965_at",0.0351001163566287,0.14213899320232,0.137889766754812,0.0842809290641584,0.0586042895670726,0.120973861359097,-0.00681766937902045,0.0929406591654288
"27966_at",-1.58833737558247,-1.39435572089065,-1.35323706323686,-1.23320898255235,-1.24309045941582,-1.5417519312005,-1.59325301967032,-1.50138008670671
"27967_at",-0.280544977201072,-0.186235013429852,-0.259391564155672,-0.21054101001649,-0.221935621237221,-0.370741296711391,-0.324520554482227,-0.412824835089548
"279706_at",-2.66523550369476,-3.71419892207383,NA,-2.71614170530072,-3.47730973317319,NA,-2.86342287891643,-4.37897667534955
"27973_at",1.29931492371639,1.27676724816631,1.21723842360443,1.29660293470174,1.24491285695863,1.27443568496491,1.18464534688981,1.19741741971508
"279766_at",-0.714851391039618,-0.737811723198014,-0.711155814776974,-0.757136287030122,-0.621973603385392,-0.574071507850083,-0.930950744578579,-0.857468555478594
"27979_at",0.939983892759315,0.983160229943695,0.983450059953259,0.98340304872948,0.962360401212687,0.955148326090574,1.00873163011748,0.985306338334764
"27981_at",0.540150814822859,0.80957789211909,0.858595863685927,1.01956064508955,1.03502979960879,1.00818497785036,0.988128909766578,0.953436138612407
"27984_at",0.136885876108113,0.121255058137509,0.0355987094989114,0.103312445865556,0.094111741341653,0.0720971683006761,0.0246224360618468,0.00651581042231579
"27993_at",0.522609034146479,0.545148601469626,0.550102464138998,0.556771704485641,0.518990367608372,0.462074541889208,0.572889779956664,0.535840405461123
"27998_at",-0.383232919911007,-0.377843609594839,-0.34574416745486,-0.293807851571077,-0.280388242801344,-0.347675536577689,-0.515890443468022,-0.721066872023959
"27999_at",-0.0850638493947138,0.0863448837264075,0.195968070703851,0.0662022395738429,-0.0445871458869606,0.160499861374075,-0.14636617582325,-0.146324419989091
"28000_at",0.589587105057009,0.60576980778177,0.550066151692548,0.593237797065096,0.644226569067768,0.659290837796614,0.601371064816147,0.560025878114913
"28006_at",0.0846596619262969,0.121761999762341,0.210202729815092,0.160519996437122,0.0981541507736993,0.141770280616534,0.165117484705223,0.124982498936091
"28010_at",-1.05346785999363,-0.891916060498305,-1.01162033056473,-1.06714671017436,-1.1143301889888,-0.933042478575259,-1.33222567069111,-1.46660143640492
"28015_at",0.319140021275222,0.388780861946133,0.426143170245618,0.376266112956545,0.285800303967616,0.403337361648096,0.301653815917913,0.282903369116544
"28018_at",0.280623261003471,0.226065267036733,0.222348134865351,0.35371211932638,0.393662716056356,0.465383834570322,0.369653864654875,0.311248554407382
"28019_at",-0.624561149131744,-0.790647569782708,-0.553363829624062,-0.610978453784082,-0.313101035189221,-0.382918611131492,-0.615297223553623,-0.941530432367841
"280287_at",NA,-2.91005903144372,-2.6621679765669,-3.17703888925641,-2.71400332031996,-3.34295319562932,NA,NA
"28028_at",0.5989824885973,0.558656477365929,0.590644284859352,0.621855311302251,0.661066467910154,0.574860601536814,0.597668723424854,0.489675963665973
"28030_at",0.650720667439094,0.625693760299273,0.620724520661235,0.691820673569372,0.621570687003081,0.599893978632795,0.592118168837157,0.641118905014403
"28035_at",0.37132043330392,0.431629652519174,0.426557380342165,0.333720463287757,0.396924056234149,0.427661401737881,0.34978038564057,0.532484304246659
"28036_at",-1.18688250121548,-0.982406505294495,-0.957394545847853,-0.965730734055856,-1.21340231668478,-1.05900855619647,-1.21654539076882,-0.952918200490675
"280408_at",-0.519982504964152,-0.515584466889199,-0.687135913185101,-0.499743458120445,-0.355352425860452,-0.388345493756242,-0.622699794648327,-0.658013572115423
"28040_at",-0.889687975561499,-0.941333298664272,-0.935634741204219,-0.906448964090118,-0.762416005779999,-0.729008266249115,-0.896211472477191,-0.990041951014412
"280411_at",-1.06657403462987,-1.04812734057633,-0.898431505036843,-0.934918897671369,-1.07526503344516,-1.02477783167443,-1.44336640804858,-1.72805561590207
"28042_at",0.912201403284477,0.838219992453927,0.777249347397148,0.951667363891062,0.932840679919486,0.89895648973424,0.912590649193233,0.85803803398308
"280621_at",NA,NA,NA,NA,NA,NA,NA,NA
"280635_at",NA,NA,NA,NA,NA,NA,NA,NA
"280645_at",NA,NA,NA,NA,NA,NA,NA,NA
"28064_at",0.903410368780625,0.860513302818686,0.855492477257203,0.896019925476783,0.869549727083198,0.856254111903654,0.914359811591753,0.825813457170328
"280662_at",0.518339712829255,0.433088441493315,0.359130340546717,0.490507665019376,0.452440647412939,0.410430233058576,0.337462797073847,0.483817559950641
"280667_at",NA,NA,NA,NA,NA,NA,NA,NA
"280668_at",NA,NA,NA,NA,NA,NA,NA,NA
"28071_at",-0.285841666177582,-0.282126489276512,-0.288484739819694,-0.232924460314363,-0.484777352331913,-0.330115472518432,-0.481087179158511,-0.166501531329348
"28075_at",0.896744019005583,0.860735350822822,0.789536164758126,0.851088190813338,0.901256980102792,0.935658693991752,0.838071541210149,0.805958978625639
"28077_at",-0.350385581976511,-0.256232435728347,-0.230440580159987,-0.317391425819188,-0.427965620699093,-0.41061841857475,-0.479141603757362,-0.250544568919466
"28078_at",NA,NA,NA,NA,NA,NA,NA,NA
"28080_at",0.622884326340617,0.633057375334256,0.644689659585252,0.628368739398619,0.627695239477895,0.538319352029298,0.502329192121298,0.565357945485203
"28081_at",-1.42483801565203,-1.43225793089932,-1.55822326455827,-1.30192138950353,-1.20322082828289,-1.01607958234045,-1.3781556688953,-1.23874686292194
"28084_at",1.14249632232584,1.12268223759855,1.11496019317081,1.16242815750654,1.1296419062545,1.06911992067385,1.11643732216116,1.10069500650679
"28088_at",0.306456293369615,0.314508954408342,0.357312858306402,0.397260451433217,0.306904833863934,0.313010340612387,0.242946991043279,0.282005036655933
"28105_at",NA,NA,NA,NA,NA,NA,NA,NA
"28106_at",-0.337082452421492,-0.180881016478319,-0.209960481757594,-0.254594711366102,-0.239831258105259,-0.379263900461547,-0.379448954073074,-0.199840940861291
"28109_at",-0.821397599925682,-0.795452255182592,-0.756726242388289,-0.888914082637351,-0.858342432982264,-0.965351580494978,-1.28966157000164,-0.897479651080256
"28113_at",-0.811383111441688,-1.00660507974826,-0.968033375337959,-0.899811550771898,-0.94536580360944,-0.937625216806366,-1.1735698560789,-0.699545270990644
"28114_at",0.413182654205073,0.390007867618197,0.454981247154595,0.374028118606268,0.355998645258997,0.42270722595461,0.338409455748428,0.45424561158191
"28126_at",0.63245392958994,0.610147936214068,0.535038474329514,0.584742129536045,0.584411837246811,0.514871195339301,0.474730894534926,0.51372628536109
