"","GSM4308223","GSM4308224","GSM4308225","GSM4308226","GSM4308227","GSM4308228","GSM4308229","GSM4308230","GSM4308231","GSM4308232","GSM4308233","GSM4308234","GSM4308235","GSM4308236","GSM4308237","GSM4308238","GSM4308239","GSM4308240","GSM4308241","GSM4308242","GSM4308243","GSM4308244","GSM4308245","GSM4308246","GSM4308247","GSM4308248","GSM4308249","GSM4308250","GSM4308251","GSM4308252","GSM4308253","GSM4308254","GSM4308255","GSM4308256"
"hsa-miR-520a",8.58941707576861,8.85792844773486,7.01972303882995,7.0233762372721,12.2837857957804,6.89444431155446,7,7.04200185366154,6.91977983239273,6.95719028419401,7.04086394458874,6.98851541577057,7.43558525921565,8.15612404268279,7.01647069097205,8.36897171565185,8.69691398908762,7.01019463206258,7.04302728359455,7.00962822136564,7.01019463206258,8.03187375073918,8.32836436669774,8.40514146313634,8.48566430485443,8.54815954207083,8.67247979560958,8.4064044386416,8.75111219013965,8.29997129981401,8.7262181593322,8.75625307451872,8.61978346801207,8.61018587164
"hsa-miR-520a*",8.58719169509073,8.66522113663456,6.98627325825714,7.03324568231907,7.9694095467153,6.86015086729812,6.96684917757018,7.11654358522622,6.97577805219352,7.03412215374208,7.02874373248545,7.85744485969053,7.69797671207326,8.28312401470785,6.99357020863158,8.38897388406667,8.69598963863904,7.01329028745484,6.95494654939515,7.58272985655891,6.91129250886791,6.60471007310054,8.46398571669517,8.47636669992298,8.44663091795742,8.50473756689531,8.74384109670171,8.28048081031837,8.72606315071149,8.26415825572124,8.68781306256493,8.74462027592415,8.65956355413587,8.65685027938398
"hsa-miR-520b",8.58635568162404,8.67225949322972,7.01393563623615,6.93467335901709,8.08427691053149,6.89254281664855,7.00409234593835,6.94052855370531,6.85836400468941,7.17913181527012,6.96205616446231,6.98992691431058,7.00316706898225,8.31142137302762,6.94269746969327,8.20914871035575,8.70752893212637,6.9017816332183,6.90504035551548,6.96650545190574,6.89827729252595,7.47710415038448,8.38278784691263,8.42880442924199,8.32694534937142,8.42880442924199,8.70417375074106,8.32481330307185,8.78935235935653,8.29558390868146,8.66550007659128,8.7797446308078,8.61464838105296,8.61671607644113
"hsa-miR-520c",8.53878335128814,8.76925304527516,6.93110151296612,6.91192402397504,7.80979256189028,6.87825695350206,6.95267020253311,6.93342274314592,6.79581499180214,6.96668539904481,7.02145751826412,6.97315892752192,6.96939688280562,8.22195342746809,6.98360701732484,8.28930977016022,8.65592671676701,6.90021714714068,6.97317270671258,6.94269746969327,6.94141505785153,6.8132719903161,8.2751639953897,8.38194866563052,8.44695424598788,8.4578938373147,8.6401867210374,8.36720985434338,8.67782990935557,8.24740823961643,8.66276413667393,8.67662884081597,8.50266356269223,8.55752343770054
"hsa-miR-520d",8.5991574605415,8.54725624552346,6.91708201938301,7.00927326180862,12.2504787435163,6.79685079526716,6.93957921431469,6.9487328237588,6.8117766974161,6.88283376593033,6.90652626911254,6.98973281580347,7.51558552185291,8.09602460367559,6.9574654272205,8.30142485869391,8.65308402837329,6.91643962115946,6.88504594643996,6.91361469177392,6.89276500948378,8.55193007935442,8.35348606160061,8.44022261234194,8.5121233589989,8.46652271499444,8.74504400503446,8.29592180379085,8.64080997151123,8.31020286171952,8.69514545162174,8.67901871520005,8.58910617110166,8.55708646459382
"hsa-miR-520d*",8.59688856702796,8.75384350831164,6.94379711256894,7.02392730003279,13.4823352983858,6.84026935082798,6.93796696151942,6.99982416082647,6.87453264428207,6.9300205421516,6.94891500124486,6.95564990752837,10.2099479887572,8.20301414992932,6.99859042974533,8.3021257219789,8.69464796426575,7.00477327642726,6.95692089503826,6.97172287382306,6.91482161218557,8.34566116100204,8.38161043399201,8.46109590545619,8.53094819703514,8.18700954713291,8.68723219419974,8.54434048195452,8.65347890265605,8.33014648836797,8.74976486591844,8.77269957117193,8.60020804390656,8.6037405692747
"hsa-miR-520e",8.58663790909611,8.80536017708853,6.97534128821265,6.96133855774138,11.7664075746658,6.75697389311475,6.93822579597979,6.9584854364252,6.95327222428703,6.95530350290518,7.33353375649535,6.95475001286002,7.24570100863393,8.09506730160705,10.860917030288,8.3379991386047,8.69511969371669,6.93036242464958,6.87175618739866,6.8538297676193,6.9083698016915,7.97918679868398,8.27881229337209,8.41988983158634,8.48569529482121,8.47920266628833,8.68356066898169,7.62856146144906,8.69785025501805,8.30761659154863,8.73578446779536,8.69539152085585,8.64837196394462,8.55770301403777
"hsa-miR-520f",8.59791771822593,8.68779277110671,7.1771135246198,7.02867080911129,12.2697111211428,6.90970591119112,7.01014426857768,7.13507923583267,6.89574975841123,7.02219689903081,6.76549363957674,6.96376771953179,7.56260572389185,8.26404562854162,7.00086648387246,8.38863256045875,8.71508993409394,7.07986554106705,7.00502039941985,6.91433968280821,6.87398663609242,8.08389359390797,8.44902356510439,8.47459341368258,8.55830284371303,8.5937996884616,8.73394472138795,8.41766647116176,8.71870958468672,8.30633789464391,8.71446705739389,8.78596341049759,8.64852620118319,8.62129622063973
"hsa-miR-520g",8.6174252215364,8.6455752183848,6.98833476239175,7.00268114529495,8.04369992862042,6.87354377499898,6.96151683531318,6.89742680198891,6.94763693795183,7.00731661810523,6.95056756103303,6.99074842228083,7.04507705193494,8.33266586933822,6.97136421178714,8.29977170431402,8.72180429596085,6.9459927169214,6.90524979954952,7.00073919180673,6.90417336717834,6.79609153842532,8.37856581000056,8.4599520425727,8.43095928770191,8.47890427820829,8.73030029846004,8.30718259030387,8.73606362787181,8.36386097672953,8.67253424719243,8.74901763403822,8.66254982223241,8.58212654765667
"hsa-miR-520h",8.65579222706094,8.61108346325303,7.05265064341027,6.99635371818226,7.96056267801833,6.91886323727459,7.12030113158689,6.95164956866443,6.93745268438455,7.01279882489204,7.08238751883019,7.7330668576976,7.63346899196311,8.28143351537761,7.0748414951567,8.31547294336037,8.69707459456785,6.98192455797534,6.95644585799366,7.01036697379721,6.9393464838389,6.84130267336897,8.42537495821724,8.47367531269411,8.52675508697303,8.55525862850515,8.72158763947379,8.36966539015441,8.70384960110983,8.35300916729387,8.74513949504633,8.73376546367546,8.67097555388549,8.62784245324262
"hsa-miR-521",8.54425623757532,8.79649587620625,6.97189182792368,6.98059545437476,13.4141513927308,6.83774901987029,6.99623845788653,6.95142344018382,6.80388958355675,6.8923910259134,6.92684865017973,7.00720223037658,6.99945437777446,8.02909614350707,7.11642298236924,8.4371411639578,8.6624098954606,6.91008023206869,6.98548676835534,6.86612041165602,6.91795918313137,7.78701186095043,8.27755568623526,8.35599058618484,8.4932089930568,8.5180129959897,8.63070105155838,8.34804736019897,8.68210271550817,8.23347444134411,8.69590162406645,8.67810501345682,8.59653939024689,8.55747825292764
"hsa-miR-522",8.58455142435548,8.61482319427258,6.95490119718645,7.00204762401125,7.91098324125694,6.83405761832799,6.93091943675547,6.98886529634173,6.80614744792023,6.95825341578756,7.00109062578376,7.5193138707955,7.49653105684077,8.22107181554022,6.89947293813171,8.26952225538394,8.62705083819501,6.95619491955408,6.93509667101708,6.93635761673387,6.8962427814553,6.96708673872327,8.3383651332763,8.42186454153899,8.48853067427352,8.47957495836253,8.67402132426098,8.3487932068046,8.10328780841202,8.3037807481771,8.69021977309759,8.68131959403797,8.60854351694147,8.51466553616886
"hsa-miR-523",8.66788041960241,8.63907620539109,6.94695070936403,6.92855272120611,7.97069550587028,6.87889083490289,6.97262143640849,7.06487315370378,6.85549144310187,7.00527421806032,6.91651247251206,7.5562669268325,7.47395977144476,8.21824596580449,6.96205616446231,8.33985000288462,8.67601205889147,6.99257924588426,6.93130011535556,7.02963288013972,6.92377552791458,7.66774100891538,8.41746310341098,8.49452241644161,8.52698820543201,8.53980516431717,8.72771424331832,8.40199517264155,8.3192512170569,8.36104060078608,8.69445156793746,8.75039111614677,8.69076208301392,8.59996935903016
"hsa-miR-524",8.61375963434969,8.81378119121704,7.00652917773532,7.06077697969414,13.0385275777435,6.88658794563435,6.97764284160139,7.01088835004065,6.94647939575396,7.07647679110209,7.0727618116582,7.05562191702076,7.07681559705083,8.07804830735056,8.36913534818666,8.34845153740713,8.74269713459691,7.0072650326053,6.98202841397249,6.93503064723743,6.92322882607188,7.27479372002637,8.31478442587981,8.49154007770047,8.53332973230583,8.58269448545737,8.77651133395031,8.11580629469219,8.74273721216749,8.38086708385401,8.76618699408289,8.73224952378593,8.68994172966906,8.6461496935859
"hsa-miR-524*",8.55710485000333,8.64695249505391,6.97945949376575,6.96211517751701,7.9853973932439,6.86306003162671,7.042902563713,7.03170175404473,6.90689059560852,6.98798588964806,6.91216361580963,7.57582586655032,7.4652210961599,8.23481743111732,6.96340129378118,8.21543981004199,8.72666367379785,6.96072599483906,6.96271558489681,7.02042886023896,6.94038055426277,6.79750719786046,8.39313514755365,8.46806559048474,8.46422674979573,8.44747092424006,8.70119832076391,8.21401063282117,8.76713335565517,8.34521139580611,8.71874348560971,8.70227763631333,8.64188737161949,8.62792086150345
"hsa-miR-525",8.57009287418806,8.56339840699723,6.96824169706413,6.92028615342131,7.89178370321831,6.84549005094437,6.93709128620745,6.9329883134284,6.86418614465428,6.96902727793316,6.89750909040551,7.74808950866218,7.57694910883666,8.17897601137452,6.91713096365336,8.24122479093717,8.6838718686226,6.99435343685886,6.82197291669749,7.15551853195848,6.85970249575648,6.45715988148958,8.26140152727625,8.45511840488543,8.45101159392255,8.45501110804358,8.65727735675341,8.26635413579634,8.65405847693308,8.26422254312778,8.67887509638061,8.69653952116309,8.59779483974316,8.56557052108602
"hsa-miR-525*",8.56093004365931,8.66590897259463,7.032914114004,7.00511362118875,8.09166651638128,6.8585641737724,6.98316691577933,7.07848495112512,6.93295289219471,7.09457284239034,6.94654138871996,7.0211898711657,6.99781740070204,8.26458944268753,6.98031783231068,8.15204699353637,8.72021826046634,6.93073733756289,6.90799984200113,6.97269265400426,6.85061317465298,7.52510575435073,8.40252010217707,8.41739094738133,8.07856767435754,8.46941552630771,8.69509010636634,8.29869084547848,8.70929270380536,8.31935961606471,8.68190073965985,8.78012961962531,8.5786870495148,8.57322643475581
"hsa-miR-526a",8.58031736719673,8.68266563979619,6.94562642963098,6.9574654272205,12.9035376963234,6.87881728461423,7.03167418856544,7.05668106304536,6.84506470684157,6.99605876905846,6.97326686099329,7.01406511782649,7.69029416507873,8.04646268446785,6.9642946545985,8.54514557910684,8.73086646299168,7.00715512691088,6.85778696447144,6.86005275911996,6.85137051851899,8.34566116100204,8.38822226267529,8.41885656801623,8.48610776020181,8.45760167865672,8.71112420479166,8.33070673114107,8.67584521092415,8.35285737507309,8.75564638721687,8.74659426337518,8.6186112498501,8.58296539092829
"hsa-miR-526b",8.65105169117893,8.63866216585965,6.97688484576728,6.98054747413302,8.02060498386845,6.89822407596054,6.96933125894765,6.89163426264502,6.86644439215331,7.09704502621445,6.97782483870453,8.09418961229024,7.48733761520718,8.24071883789557,6.96000193206808,8.30826803141249,8.7718505932645,6.96383012978414,6.92519598390939,7.02672703765473,6.92454650073961,6.9416521494023,8.41567755320177,8.49509351457216,8.49064393190801,8.57694910883666,8.76528609872368,8.28872214345237,8.73901839550004,8.39159073979227,8.72839877838028,8.73101043101192,8.68868742322254,8.71722709581036
"hsa-miR-526b*",8.67025648755353,8.84883166233502,7.06608919045777,7.04491427015467,12.8556545624481,6.91555794761415,7.00068286429939,7.25093789465191,6.87602941744907,7.18105085458081,6.99315238848007,7.04355339528554,7.10804138670259,8.10028703181042,8.11675409622726,8.3571459695825,8.7868821936647,6.99870550229708,6.94701852842665,7.03840435456744,6.95315696297086,6.88542916025298,8.37985225571145,8.47292027144129,8.53772626406221,8.56206608405062,8.8339611971208,7.82215843686633,8.66962811753219,8.30506444940875,8.81220201887745,8.79243437478117,8.71424551766612,8.69640667817303
"hsa-miR-526c",8.63265465185201,8.58795336629265,6.97693294797112,6.95701379353286,7.99293833616581,6.90557473872697,6.99982641531048,6.89923727246713,6.8458876781678,6.96753177228793,6.93565657267239,7.97360783178118,7.4015459951909,8.19997410152453,7.01192606630681,8.28753462857073,8.74721853375636,6.90595133590215,6.872125705263,7.04231054425551,6.85553255558719,7.11280228528447,8.38880000419804,8.43475664679752,8.52685365843465,8.51736192158623,8.74125292581309,8.29183328877668,8.68531471893836,8.28691856351017,8.75169401124446,8.71975193050717,8.68816706759971,8.6304138446578
"hsa-miR-527",8.47561225570427,8.82909891207077,6.96228294654467,6.92837032301897,12.2066902266425,6.88760203372264,6.95419631038687,6.97820249528258,6.84803572855541,7.07113731731975,6.91867364753557,6.94672384312402,6.97262143640849,8.09843692851914,6.98637566388534,8.38074979166217,8.60920792425091,6.97516471090962,6.90067242342017,7.09701235857781,6.92528382572832,7.02543748542378,8.22125262856556,8.35183633397038,8.44889062962926,8.34914939508324,8.64385618977473,8.34063970677323,8.63846451418584,8.26755405636006,8.64409277236219,8.62268112197645,8.53593318889635,8.54006757783197
"hsa-miR-532",8.63732767242164,8.60886615114232,7.01707340727842,7.04063274846437,7.98840975333288,6.98044693892817,7.00326828248657,7.00417551309467,6.95160877490937,7.13153598312066,7.01878326035178,7.91659009695424,7.6623628941107,8.26386446804983,7.00863142552621,8.27031308260943,8.76497672123379,6.98971692354107,6.94455277754716,6.99567332319335,6.96688262301105,6.74310021709134,8.44123156029948,8.50205844750459,8.55086335043338,8.49436320454042,8.74637659513123,8.30303089977963,8.7136209016182,8.38404160178926,8.75603685880029,8.70671564324538,8.69598963863904,8.62993722441914
"hsa-miR-539",8.60368419997686,8.92212409396122,6.99854530074887,7.02850064023566,7.85364016762542,6.86418614465428,6.96138023499097,6.97670731184688,6.86191443428612,7.05675258428604,6.99629721918791,7.06104494602064,7.03642310852096,8.12090553638002,7.00689154342548,8.43664825369387,8.70690657948224,7.07296970066318,6.99043076748687,6.90151617640334,6.94635774143648,6.95607175787096,8.35162965406946,8.42154690134476,8.53425501881777,8.50911505295669,8.72301000646581,8.4178525148859,8.67579158972137,8.24056763747371,8.7835791001319,8.81887036816905,8.58196655132214,8.66243553191516
"hsa-miR-542-3p",8.55777307720758,8.91013901081917,6.88645869570371,7.050601820665,7.92236556622032,6.81398764213498,6.96665886978746,7,6.85914711677497,6.89422116437217,7.17246951371281,7.02844096587657,6.96753177228793,8.03308431390361,7.11032043464236,8.42673816617739,8.68107357313479,6.98673061379567,6.93742325795128,6.9397190696211,6.95296134693529,7.06660157918775,8.3528754674261,8.34722936286389,8.45728606441943,8.46177164017973,8.68868043043956,8.46615886961827,8.68458418238137,8.28576330983237,8.74756363025512,8.76449710473433,8.58223307655181,8.60338303193844
"hsa-miR-542-5p",8.59624791012126,8.80865276365325,6.96794670581271,7.0372636033445,13.2224113907999,6.91288933622996,6.9564110080426,7.01067691328923,6.85552881813694,6.94617524072356,6.94086443261588,6.98990761913673,7.36235503667603,8.12706161824608,7.17945631121758,8.36504376990434,8.61108235637047,6.97311069931821,6.97280062236365,6.96920691081956,6.96684917757018,8.22085809819903,8.28554463172807,8.35719128576613,8.46218281984664,8.44105805488359,8.71485475591523,8.34901356719388,8.67552274812242,8.2502619355015,8.70246569762596,8.72551997810832,8.53599304580995,8.58836872203208
"hsa-miR-544",8.60458139703093,8.64216472067746,7.00702726689397,6.93785282430001,8.00337736020232,6.86669907382964,7.03149885978896,7.06644766640169,6.89325298510026,6.93110742414627,6.96325793472261,7.94532677726463,7.5805156100521,8.25237449903544,6.98939449984473,8.31599862262856,8.67170699805806,6.9094095049359,6.99488402474823,6.96361861744397,6.96794670581271,6.62821775314436,8.40808980243551,8.49666646447455,8.54496443278924,8.54550741740323,8.71386383999428,8.32284346493988,8.71271201120625,8.30097984182885,8.73193603308846,8.72247695393758,8.65261376483602,8.62270125219722
"hsa-miR-545",8.59159415228805,8.76721679913443,7.00812716536119,7.04139413131969,12.1247772269792,6.84833875471965,6.98027098546004,7.04538726970476,6.78361249262972,6.96211517751701,6.99109209136995,7.24391751779752,7.25477448200085,8.09595922143284,7.34204087875196,8.33406362670446,8.76527979909355,6.98711049546716,6.95909663216164,6.98406749799344,6.86638133294982,7.56567332962135,8.35457161030424,8.44985887915493,8.54617100226735,8.55411644519429,8.7807779278244,8.4032413022331,8.6776907522203,8.26656356150338,8.7787444270387,8.78219230173342,8.62331015011491,8.67655374082173
"hsa-miR-548a",8.60912110307874,8.82362390864857,7.04976688515584,7.078341908796,7.83399439203427,7.02901108665907,7.03630001458144,7.14222451087863,6.93219230658946,7.05597107664765,6.93186267370105,6.99894351540879,7.02833155647371,8.03289869036716,7.21364667793774,8.36288801333492,8.70401185800137,7.00250225716935,6.98335049777071,6.98018528606488,6.99583271358971,7.47440440485621,8.25446649402316,8.36406634977156,8.46100706639088,8.46109590545619,8.67214915258857,8.39399358168508,8.62227699412915,8.19998391369059,8.7248988614825,8.71623849460122,8.5779518046044,8.59079511232821
